Kurzarbeiter (Quelle: Originalwerte Statistik der Bundesagentur für Arbeit, saisonbereinigte Werte Statistisches Bundesamt)
Datum;Originalwert, in 1000;Originalwert, Veränderung gegenüber Vorjahresmonat in %;Originalwert, in 1000, Veränderung gegenüber Vorjahresmonat absolut;Trend-Konjunktur-Komponente (BV 4.1), in 1000;Trend-Konjunktur-Komponente (BV 4.1), Veränderung gegenüber Vormonat in %;Kalender- und saisonbereinigte Werte (BV 4.1), in 1000;Kalender- und saisonbereinigte Werte (BV 4.1), Veränderung gegenüber Vormonat in %;Restkomponente (BV 4.1)
01/02/2009;1079,1;569,9;918,0;840,5;18,7;881,6;47,6
01/03/2009;1324,9;751,9;1169,4;964,1;14,7;1082,1;22,7
01/04/2009;1446,4;2348,8;1387,4;1071,0;11,1;1259,2;16,4
01/05/2009;1468,8;2781,5;1417,8;1156,2;8,0;1330,8;5,7
01/06/2009;1393,7;2664,6;1343,2;1215,5;5,1;1330,9;0,0
01/07/2009;1247,8;2822,8;1205,1;1246,8;2,6;1296,7;-2,6
01/08/2009;1054,8;2576,2;1015,4;1250,8;0,3;1221,2;-5,8
01/09/2009;1104,1;2109,7;1054,1;1228,7;-1,8;1241,0;1,6
01/10/2009;1109,1;1462,5;1038,1;1180,8;-3,9;1229,2;-0,9
01/11/2009;981,8;654,4;851,6;1108,6;-6,1;1137,5;-7,5
01/12/2009;928,8;243,4;658,4;1020,6;-7,9;1038,4;-8,7
01/01/2010;1056,9;78,1;463,3;925,1;-9,4;988,5;-4,8
01/02/2010;1030,8;-4,5;-48,2;827,2;-10,6;836,4;-15,4
01/03/2010;874,3;-34,0;-450,5;733,0;-11,4;691,7;-17,3
01/04/2010;632,0;-56,3;-814,4;647,2;-11,7;550,3;-20,4
01/05/2010;498,9;-66,0;-969,9;570,1;-11,9;463,2;-15,8
01/06/2010;419,5;-69,9;-974,1;501,0;-12,1;425,7;-8,1
01/07/2010;313,1;-74,9;-934,8;437,6;-12,7;393,0;-7,7
01/08/2010;243,7;-76,9;-811,1;379,9;-13,2;381,9;-2,8
01/09/2010;237,3;-78,5;-866,7;328,3;-13,6;334,5;-12,4
01/10/2010;231,3;-79,1;-877,8;283,3;-13,7;295,0;-11,8
01/11/2010;215,0;-78,1;-766,7;245,5;-13,3;280,3;-5,0
01/12/2010;279,2;-69,9;-649,6;213,8;-12,9;242,1;-13,6
01/01/2011;321,6;-69,6;-735,4;186,5;-12,7;159,2;-34,3
01/02/2011;305,4;-70,4;-725,4;167,5;-10,2;98,2;-38,3
01/03/2011;245,8;-71,9;-628,5;157,6;-5,9;145,5;48,2
01/04/2011;133,2;-78,9;-498,8;153,5;-2,6;161,0;10,7
01/05/2011;121,5;-75,6;-377,4;153,3;-0,2;172,0;6,8
01/06/2011;109,8;-73,8;-309,8;154,8;1,0;173,3;0,8
01/07/2011;80,8;-74,2;-232,3;157,4;1,7;177,6;2,5
01/08/2011;71,3;-70,8;-172,5;160,6;2,1;181,7;2,3
01/09/2011;76,0;-68,0;-161,4;163,7;1,9;172,1;-5,3
01/10/2011;80,6;-65,2;-150,7;166,6;1,7;163,7;-4,9
01/11/2011;85,1;-60,4;-129,9;167,9;0,8;160,3;-2,1
01/12/2011;263,6;-5,6;-15,7;167,6;-0,2;162,2;1,2
01/01/2012;396,6;23,3;75,0;166,3;-0,8;180,0;11,0
01/02/2012;490,9;60,7;185,5;161,8;-2,7;222,9;23,8
01/03/2012;220,7;-10,2;-25,1;158,0;-2,4;114,3;-48,7
01/04/2012;82,5;-38,0;-50,6;156,9;-0,7;149,9;31,2
01/05/2012;77,1;-36,6;-44,5;159,9;1,9;156,2;4,2
01/06/2012;70,5;-35,7;-39,2;165,1;3,2;153,7;-1,6
01/07/2012;54,0;-33,2;-26,8;171,6;3,9;158,5;3,1
01/08/2012;47,1;-33,9;-24,1;178,8;4,2;164,3;3,7
01/09/2012;65,8;-13,4;-10,2;186,3;4,2;172,0;4,7
01/10/2012;84,7;5,1;4,1;193,7;3,9;179,0;4,1
01/11/2012;97,8;14,9;12,7;201,4;4,0;187,4;4,7
01/12/2012;358,6;36,0;95,0;208,3;3,4;243,7;30,1
01/01/2013;486,9;22,8;90,3;213,5;2,5;239,1;-1,9
01/02/2013;495,4;0,9;4,4;216,7;1,5;219,5;-8,2
01/03/2013;430,1;94,9;209,4;216,3;-0,1;291,1;32,6
01/04/2013;113,3;37,3;30,8;212,2;-1,9;196,0;-32,7
01/05/2013;86,4;12,2;9,4;204,3;-3,7;181,9;-7,2
01/06/2013;98,7;39,9;28,1;195,8;-4,2;187,7;3,2
01/07/2013;81,0;50,0;27,0;185,6;-5,2;182,4;-2,8
01/08/2013;60,2;27,6;13,0;174,5;-6,0;172,1;-5,6
01/09/2013;69,6;5,7;3,8;163,3;-6,4;166,8;-3,1
01/10/2013;82,6;-2,4;-2,1;152,9;-6,4;162,5;-2,6
01/11/2013;80,2;-18,1;-17,7;144,0;-5,8;154,9;-4,7
01/12/2013;205,8;-42,6;-152,7;137,4;-4,6;115,8;-25,3
01/01/2014;353,5;-27,4;-133,4;133,4;-2,9;126,2;9,0
01/02/2014;354,6;-28,4;-140,8;131,9;-1,2;118,4;-6,2
01/03/2014;202,3;-53,0;-227,8;131,4;-0,3;83,4;-29,6
01/04/2014;77,2;-31,9;-36,2;132,3;0,6;145,6;74,6
01/05/2014;72,1;-16,6;-14,4;133,3;0,8;150,6;3,4
01/06/2014;66,2;-32,9;-32,5;132,7;-0,4;141,8;-5,8
01/07/2014;53,7;-33,7;-27,3;132,3;-0,3;139,7;-1,5
01/08/2014;44,4;-26,3;-15,8;132,2;-0,1;139,5;-0,1
01/09/2014;50,6;-27,2;-18,9;132,2;-0,0;134,4;-3,6
01/10/2014;61,1;-26,0;-21,5;132,2;-0,0;131,4;-2,2
01/11/2014;63,4;-20,9;-16,8;132,6;0,3;129,8;-1,3
01/12/2014;204,1;-0,9;-1,8;132,8;0,1;139,1;7,2
01/01/2015;326,6;-7,6;-27,0;132,8;0,0;121,0;-13,0
01/02/2015;351,5;-0,9;-3,1;132,5;-0,2;132,8;9,8
01/03/2015;251,2;24,2;48,9;132,3;-0,2;143,5;8,0
01/04/2015;66,7;-13,5;-10,4;131,6;-0,5;128,8;-10,2
01/05/2015;57,4;-20,4;-14,7;130,8;-0,6;127,9;-0,7
01/06/2015;58,7;-11,3;-7,5;130,8;-0,0;130,5;2,1
01/07/2015;48,8;-9,1;-4,9;130,6;-0,1;131,3;0,6
01/08/2015;39,8;-10,2;-4,5;130,4;-0,1;127,0;-3,2
01/09/2015;51,5;1,7;0,8;130,4;-0,1;131,8;3,8
01/10/2015;60,5;-1,0;-0,6;130,3;-0,0;132,4;0,4
01/11/2015;65,6;3,5;2,2;130,3;-0,1;133,6;0,9
01/12/2015;177,1;-13,2;-27,0;129,8;-0,4;122,0;-8,7
01/01/2016;342,6;4,9;16,1;129,5;-0,2;125,4;2,9
01/02/2016;343,0;-2,4;-8,6;129,8;0,2;127,3;1,4
01/03/2016;251,7;0,2;0,5;129,9;0,0;135,7;6,6
01/04/2016;66,7;-0,0;-0,0;130,1;0,2;133,1;-1,9
01/05/2016;56,7;-1,2;-0,7;130,2;0,1;130,7;-1,8
01/06/2016;53,9;-8,1;-4,8;130,0;-0,2;129,5;-0,9
01/07/2016;42,5;-12,9;-6,3;129,5;-0,4;126,9;-2,0
01/08/2016;49,7;24,8;9,9;128,8;-0,6;132,7;4,6
01/09/2016;46,4;-9,9;-5,1;127,7;-0,8;127,8;-3,7
01/10/2016;50,4;-16,8;-10,2;126,5;-1,0;127,2;-0,5
01/11/2016;51,9;-21,0;-13,8;124,7;-1,4;126,2;-0,8
01/12/2016;178,2;0,7;1,2;123,4;-1,0;119,1;-5,6
01/01/2017;370,4;8,1;27,8;121,3;-1,7;149,7;25,6
01/02/2017;335,2;-2,3;-7,7;117,5;-3,2;112,7;-24,7
01/03/2017;216,1;-14,1;-35,6;114,5;-2,5;82,9;-26,4
01/04/2017;39,2;-41,2;-27,5;112,8;-1,5;116,0;39,9
01/05/2017;36,3;-36,0;-20,4;111,7;-0,9;117,3;1,1
01/06/2017;33,3;-38,2;-20,6;111,3;-0,4;115,6;-1,4
01/07/2017;29,6;-30,6;-13,0;111,1;-0,2;117,6;1,7
01/08/2017;28,1;-43,6;-21,7;111,1;-0,0;110,8;-5,8
01/09/2017;27,7;-40,4;-18,7;111,3;0,2;111,4;0,6
01/10/2017;26,8;-46,7;-23,5;111,7;0,4;108,4;-2,7
01/11/2017;26,4;-49,1;-25,5;112,9;1,0;106,1;-2,1
01/12/2017;193,6;8,6;15,4;113,8;0,8;125,3;18,2
01/01/2018;287,5;-22,4;-83,0;115,2;1,3;70,8;-43,5
01/02/2018;359,3;7,2;24,1;117,3;1,8;118,8;67,8
01/03/2018;327,2;51,4;111,1;118,9;1,3;141,7;19,3
01/04/2018;23,2;-40,8;-16,0;118,5;-0,4;80,6;-43,1
01/05/2018;20,9;-42,4;-15,4;117,6;-0,8;82,7;2,6
01/06/2018;25,2;-24,3;-8,1;117,5;-0,0;99,3;20,0
01/07/2018;22,4;-24,3;-7,2;117,4;-0,1;119,3;20,2
01/08/2018;41,0;46,2;13,0;116,9;-0,4;159,1;33,4
01/09/2018;42,3;53,1;14,7;116,1;-0,7;194,5;22,2
01/10/2018;45,7;70,1;18,8;111,2;-4,2;235,4;21,1
01/11/2018;51,3;94,3;24,9;108,5;-2,4;194,7;-17,3
01/12/2018;166,0;-14,3;-27,6;92,1;-15,1;317,0;62,8
01/01/2019;354,4;23,3;66,9;69,4;-24,7;-1,3;-100,4
01/02/2019;309,5;-13,9;-49,8;41,3;-40,5;7,5;-697,4
01/03/2019;245,8;-24,9;-81,4;19,4;-52,9;-189,3;-2628,6
01/04/2019;48,7;109,8;25,5;16,5;-15,3;-26,3;-86,1
01/05/2019;53,3;155,3;32,4;37,3;126,5;-9,5;-63,9
01/06/2019;51,0;102,1;25,8;91,4;145,0;70,2;-841,5
01/07/2019;55,5;148,3;33,1;177,9;94,7;205,4;192,4
01/08/2019;59,7;45,5;18,7;302,1;69,8;219,5;6,9
01/09/2019;83,5;97,3;41,2;464,2;53,7;410,3;86,9
01/10/2019;110,5;142,1;64,9;656,5;41,4;580,4;41,5
01/11/2019;124,0;141,8;72,7;865,3;31,8;417,0;-28,2
01/12/2019;247,4;49,0;81,4;1089,8;26,0;619,4;48,5
01/01/2020;382,4;7,9;28,0;1326,1;21,7;-261,0;-142,1
01/02/2020;439,4;41,9;129,8;1568,1;18,2;37,1;-114,2
01/03/2020;2834,3;1053,1;2588,5;1794,1;14,4;2115,2;5596,1
01/04/2020;6006,8;12224,4;5958,0;2008,6;12,0;5785,6;173,5
01/05/2020;5726,3;10641,0;5673,0;2205,2;9,8;5538,1;-4,3
01/06/2020;4464,3;8655,6;4413,3;2388,2;8,3;4485,3;-19,0
01/07/2020;3318,8;5880,1;3263,3;2547,8;6,7;3669,3;-18,2
01/08/2020;2550,8;4174,2;2491,1;2672,9;4,9;2847,4;-22,4
01/09/2020;2244,1;2586,6;2160,5;2754,6;3,1;2720,5;-4,5
01/10/2020;2037,1;1743,3;1926,6;2791,8;1,3;2650,9;-2,6
01/11/2020;2405,0;1839,7;2281,1;2787,8;-0,1;2752,2;3,8
01/12/2020;2856,2;1054,7;2608,8;2749,3;-1,4;2991,2;8,7
01/01/2021;3637,9;851,3;3255,5;2667,9;-3,0;2894,6;-3,2
01/02/2021;3766,2;757,2;3326,8;2551,4;-4,4;3280,1;13,3
01/03/2021;3015,9;6,4;181,6;2418,7;-5,2;2379,7;-27,4
01/04/2021;2583,3;-57,0;-3423,4;2268,1;-6,2;2369,0;-0,5
01/05/2021;2342,0;-59,1;-3384,4;2100,7;-7,4;2188,5;-7,6
01/06/2021;1568,1;-64,9;-2896,2;1910,0;-9,1;1644,2;-24,9
01/07/2021;1087,9;-67,2;-2231,0;1710,2;-10,5;1534,6;-6,7
01/08/2021;857,5;-66,4;-1693,3;1510,1;-11,7;1267,9;-17,4
01/09/2021;858,7;-61,7;-1385,4;1316,1;-12,9;1252,1;-1,2
01/10/2021;780,4;-61,7;-1256,7;1132,9;-13,9;1166,8;-6,8
01/11/2021;767,2;-68,1;-1637,9;960,8;-15,2;968,8;-17,0
01/12/2021;956,8;-66,5;-1899,4;812,2;-15,5;802,0;-17,2
01/01/2022;1123,4;-69,1;-2514,5;692,6;-14,7;593,8;-26,0
01/02/2022;1086,6;-71,1;-2679,6;600,2;-13,3;635,8;7,1
01/03/2022;888,1;-70,6;-2127,8;530,1;-11,7;504,3;-20,7
01/04/2022;452,9;-82,5;-2130,4;470,7;-11,2;393,4;-22,0
01/05/2022;318,3;-86,4;-2023,6;423,7;-10,0;323,7;-17,7
01/06/2022;240,9;-84,6;-1327,2;383,5;-9,5;348,6;7,7
01/07/2022;114,7;-89,5;-973,2;345,9;-9,8;412,9;18,5
01/08/2022;87,4;-89,8;-770,0;307,3;-11,2;389,1;-5,8
01/09/2022;108,1;-87,4;-750,6;269,4;-12,3;321,5;-17,4
01/10/2022;134,0;-82,8;-646,4;238,7;-11,4;287,3;-10,6
01/11/2022;155,6;-79,7;-611,6;217,1;-9,0;249,1;-13,3
01/12/2022;396,9;-58,5;-559,9;203,4;-6,3;226,0;-9,3
01/01/2023;451,2;-59,8;-672,3;198,2;-2,5;144,3;-36,2
01/02/2023;441,1;-59,4;-645,5;201,3;1,5;143,1;-0,8
01/03/2023;397,6;-55,2;-490,5;209,7;4,2;187,2;30,8
01/04/2023;146,1;-67,7;-306,8;220,0;4,9;202,4;8,1
01/05/2023;148,6;-53,3;-169,7;229,4;4,3;239,6;18,4
01/06/2023;161,9;-32,8;-79,0;236,4;3,0;258,4;7,8
01/07/2023;113,0;-1,4;-1,7;241,8;2,3;263,4;2,0
01/08/2023;113,4;29,7;26,0;246,2;1,8;271,7;3,1
01/09/2023;158,1;46,3;50,0;249,6;1,4;268,9;-1,0
01/10/2023;183,3;36,9;49,4;253,0;1,4;258,9;-3,7
01/11/2023;180,8;16,2;25,2;257,8;1,9;247,9;-4,3
01/12/2023;395,1;-0,5;-1,8;263,2;2,1;265,5;7,1
01/01/2024;540,2;19,7;89,0;268,6;2,1;276,7;4,2
01/02/2024;485,1;10,0;44,0;274,8;2,3;256,0;-7,5
01/03/2024;378,7;-4,8;-18,9;280,6;2,1;259,0;1,2
01/04/2024;223,8;53,2;77,8;287,0;2,3;292,8;13,0
01/05/2024;199,6;34,3;51,0;294,0;2,4;286,5;-2,1
01/06/2024;213,1;31,6;51,2;299,9;2,0;301,0;5,1
01/07/2024;203,3;79,8;90,3;305,4;1,9;313,4;4,1
01/08/2024;173,9;53,4;60,5;310,5;1,7;305,0;-2,7
01/09/2024;226,0;43,0;67,9;314,9;1,4;316,1;3,7
01/10/2024;268,6;46,5;85,3;319,0;1,3;328,5;3,9
01/11/2024;275,2;52,2;94,4;322,3;1,1;334,7;1,9
01/12/2024;389,3;-1,5;-5,8;324,4;0,6;307,8;-8,0
01/01/2025;585,8;8,4;45,6;325,1;0,2;322,4;4,7
01/02/2025;582,1;20,0;96,9;324,1;-0,3;341,2;5,8
01/03/2025;418,8;10,6;40,1;322,1;-0,6;319,0;-6,5
01/04/2025;247,1;10,4;23,2;319,2;-0,9;315,2;-1,2
01/05/2025;241,2;20,8;41,6;315,3;-1,2;325,8;3,4
01/06/2025;209,9;-1,5;-3,2;309,9;-1,7;302,5;-7,2
01/07/2025;201,7;-0,8;-1,6;303,1;-2,2;305,2;0,9
01/08/2025;179,2;3,0;5,2;292,9;-3,4;305,7;0,2
01/09/2025;195,4;-13,5;-30,6;282,9;-3,4;283,9;-7,1
01/10/2025;206,9;-23,0;-61,8;274,1;-3,1;265,4;-6,5
01/11/2025;202,5;-26,4;-72,7;265,7;-3,1;258,5;-2,6
01/12/2025;297,3;-23,6;-91,9;257,7;-3,0;230,8;-10,7
01/01/2026;498,5;-14,9;-87,3;249,1;-3,3;239,8;3,9
01/02/2026;501,8;-13,8;-80,2;238,7;-4,2;246,5;2,8
